customer_id,customer_segment,customer_tenure_days,previous_transaction_count,previous_success_count,previous_failure_count,previous_recovery_count
cust_009963,RETURNING,253,5,4,1,1
cust_009964,RETURNING,420,5,5,0,0
cust_009965,RETURNING,485,4,4,0,0
cust_009966,RETURNING,291,3,1,2,0
cust_009967,RETURNING,322,7,6,1,1
cust_009968,RETURNING,467,9,7,2,1
cust_009969,RETURNING,191,5,5,0,0
cust_009970,RETURNING,98,7,7,0,0
cust_009971,RETURNING,268,13,11,2,1
cust_009972,NEW,38,0,0,0,0
cust_009973,NEW,51,0,0,0,0
cust_009974,LOYAL,1153,25,25,0,0
cust_009975,RETURNING,267,10,7,3,0
cust_009976,NEW,52,0,0,0,0
cust_009977,HIGH_VALUE,770,38,35,3,2
cust_009978,RETURNING,238,5,4,1,0
cust_009979,LOYAL,324,21,20,1,1
cust_009980,RETURNING,394,5,5,0,0
cust_009981,LOYAL,1343,25,21,4,2
cust_009982,RETURNING,283,7,6,1,1
cust_009983,RETURNING,457,5,5,0,0
cust_009984,LOYAL,1776,17,17,0,0
cust_009985,LOYAL,500,27,26,1,1
cust_009986,RETURNING,112,3,3,0,0
cust_009987,LOYAL,797,27,26,1,1
cust_009988,RETURNING,171,7,6,1,1
cust_009989,LOYAL,1140,30,26,4,1
cust_009990,LOYAL,885,22,18,4,3
cust_009991,NEW,30,0,0,0,0
cust_009992,LOYAL,454,26,26,0,0
cust_009993,HIGH_VALUE,394,26,25,1,1
cust_009994,LOYAL,1290,27,22,5,3
cust_009995,NEW,15,1,1,0,0
cust_009996,LOYAL,764,26,17,9,7
cust_009997,RETURNING,487,11,11,0,0
cust_009998,RETURNING,407,1,1,0,0
cust_009999,LOYAL,1171,30,30,0,0
cust_010000,RETURNING,488,6,6,0,0
cust_010001,LOYAL,1048,31,19,12,7
cust_010002,LOYAL,943,38,31,7,4
cust_010003,RETURNING,468,8,5,3,1
cust_010004,HIGH_VALUE,1618,39,37,2,0
cust_010005,RETURNING,417,3,2,1,1
cust_010006,RETURNING,120,12,10,2,0
cust_010007,RETURNING,132,6,4,2,0
cust_010008,NEW,4,1,1,0,0
cust_010009,LOYAL,471,31,27,4,1
cust_010010,RETURNING,496,4,3,1,0
cust_010011,HIGH_VALUE,384,33,31,2,1
cust_010012,HIGH_VALUE,516,34,30,4,3
cust_010013,LOYAL,925,28,25,3,2
cust_010014,RETURNING,138,9,7,2,0
cust_010015,LOYAL,1207,26,26,0,0
cust_010016,NEW,39,1,1,0,0
cust_010017,LOYAL,1096,23,21,2,0
cust_010018,RETURNING,153,6,5,1,0
cust_010019,HIGH_VALUE,1560,39,36,3,0
cust_010020,RETURNING,474,9,5,4,1
cust_010021,RETURNING,318,9,7,2,1
cust_010022,HIGH_VALUE,2004,46,41,5,3
cust_010023,RETURNING,313,13,12,1,0
cust_010024,LOYAL,471,22,22,0,0
cust_010025,LOYAL,214,22,21,1,0
cust_010026,RETURNING,194,8,8,0,0
cust_010027,RETURNING,95,6,5,1,1
cust_010028,RETURNING,200,7,5,2,2
cust_010029,LOYAL,671,33,26,7,3
cust_010030,HIGH_VALUE,566,39,35,4,1
cust_010031,RETURNING,39,7,5,2,1
cust_010032,LOYAL,1347,25,23,2,1
cust_010033,RETURNING,247,9,8,1,0
cust_010034,RETURNING,312,5,4,1,0
cust_010035,LOYAL,1530,29,28,1,1
cust_010036,LOYAL,730,17,17,0,0
cust_010037,RETURNING,97,6,4,2,0
cust_010038,RETURNING,237,4,4,0,0
cust_010039,RETURNING,31,10,7,3,1
cust_010040,NEW,16,1,1,0,0
cust_010041,RETURNING,239,7,6,1,1
cust_010042,LOYAL,1350,27,26,1,0
cust_010043,RETURNING,341,7,7,0,0
cust_010044,RETURNING,385,8,6,2,1
cust_010045,LOYAL,1679,19,18,1,0
cust_010046,RETURNING,267,12,8,4,3
cust_010047,RETURNING,270,7,7,0,0
cust_010048,HIGH_VALUE,1828,35,32,3,1
cust_010049,NEW,50,0,0,0,0
cust_010050,RETURNING,128,7,5,2,0
cust_010051,RETURNING,110,6,4,2,1
cust_010052,RETURNING,44,12,9,3,0
cust_010053,RETURNING,54,6,5,1,0
cust_010054,RETURNING,411,6,5,1,0
cust_010055,RETURNING,62,3,2,1,0
cust_010056,LOYAL,775,27,23,4,1
cust_010057,RETURNING,452,6,5,1,0
cust_010058,RETURNING,143,7,6,1,0
cust_010059,RETURNING,238,3,2,1,0
cust_010060,HIGH_VALUE,2245,43,43,0,0
cust_010061,NEW,43,0,0,0,0
cust_010062,LOYAL,1198,20,18,2,0
cust_010063,RETURNING,191,6,5,1,0
cust_010064,HIGH_VALUE,2828,35,31,4,1
cust_010065,RETURNING,224,2,1,1,0
cust_010066,NEW,16,2,2,0,0
cust_010067,RETURNING,208,6,5,1,1
cust_010068,RETURNING,490,6,5,1,0
cust_010069,LOYAL,385,20,20,0,0
cust_010070,RETURNING,59,5,4,1,1
cust_010071,LOYAL,829,25,23,2,1
cust_010072,RETURNING,488,8,7,1,1
cust_010073,LOYAL,1594,28,28,0,0
cust_010074,RETURNING,62,15,10,5,2
cust_010075,HIGH_VALUE,2130,26,23,3,2
cust_010076,LOYAL,362,25,22,3,2
cust_010077,RETURNING,470,11,10,1,0
cust_010078,LOYAL,1577,13,11,2,2
cust_010079,RETURNING,186,10,8,2,0
cust_010080,RETURNING,152,10,6,4,3
cust_010081,RETURNING,214,11,10,1,0
cust_010082,LOYAL,1528,23,21,2,1
cust_010083,RETURNING,69,5,5,0,0
cust_010084,NEW,60,1,0,1,0
cust_010085,LOYAL,1259,25,24,1,1
cust_010086,NEW,1,0,0,0,0
cust_010087,LOYAL,1041,20,18,2,1
cust_010088,NEW,7,0,0,0,0
cust_010089,RETURNING,156,11,11,0,0
cust_010090,LOYAL,601,27,26,1,1
cust_010091,NEW,15,0,0,0,0
cust_010092,LOYAL,1695,29,28,1,0
cust_010093,RETURNING,99,13,13,0,0
cust_010094,LOYAL,1223,24,19,5,4
cust_010095,NEW,33,1,1,0,0
cust_010096,LOYAL,507,23,20,3,2
cust_010097,RETURNING,159,6,4,2,1
cust_010098,RETURNING,462,3,2,1,0
cust_010099,RETURNING,173,4,4,0,0
cust_010100,RETURNING,37,4,4,0,0
cust_010101,RETURNING,76,6,6,0,0
cust_010102,NEW,0,2,2,0,0
cust_010103,RETURNING,281,7,7,0,0
cust_010104,RETURNING,152,6,6,0,0
cust_010105,RETURNING,146,3,3,0,0
cust_010106,NEW,24,0,0,0,0
cust_010107,RETURNING,228,8,7,1,0
cust_010108,RETURNING,361,6,5,1,0
cust_010109,LOYAL,1784,22,22,0,0
cust_010110,LOYAL,182,27,27,0,0
cust_010111,RETURNING,49,3,3,0,0
cust_010112,LOYAL,719,18,17,1,1
cust_010113,NEW,54,0,0,0,0
cust_010114,HIGH_VALUE,476,31,26,5,2
cust_010115,RETURNING,304,5,4,1,1
cust_010116,RETURNING,32,9,6,3,3
cust_010117,RETURNING,458,2,2,0,0
cust_010118,NEW,16,3,2,1,1
cust_010119,LOYAL,1312,25,24,1,0
cust_010120,RETURNING,312,6,5,1,0
cust_010121,RETURNING,345,7,6,1,1
cust_010122,RETURNING,229,7,5,2,1
cust_010123,HIGH_VALUE,2034,36,30,6,1
cust_010124,LOYAL,416,24,24,0,0
cust_010125,LOYAL,468,19,19,0,0
cust_010126,LOYAL,345,19,18,1,1
cust_010127,LOYAL,537,17,16,1,0
cust_010128,RETURNING,63,8,6,2,1
cust_010129,NEW,9,0,0,0,0
cust_010130,RETURNING,332,2,2,0,0
cust_010131,RETURNING,321,5,4,1,1
cust_010132,LOYAL,317,19,15,4,1
cust_010133,NEW,52,0,0,0,0
cust_010134,NEW,29,1,1,0,0
cust_010135,LOYAL,448,21,18,3,2
cust_010136,NEW,13,1,0,1,1
cust_010137,NEW,51,3,2,1,1
cust_010138,NEW,60,0,0,0,0
cust_010139,LOYAL,280,28,28,0,0
cust_010140,NEW,54,2,2,0,0
cust_010141,NEW,45,1,1,0,0
cust_010142,RETURNING,454,7,7,0,0
cust_010143,LOYAL,1069,29,27,2,1
cust_010144,RETURNING,287,7,5,2,1
cust_010145,NEW,36,1,0,1,0
cust_010146,LOYAL,1355,21,20,1,0
cust_010147,LOYAL,300,31,29,2,0
cust_010148,RETURNING,192,6,5,1,1
cust_010149,RETURNING,235,6,2,4,1
cust_010150,RETURNING,325,10,9,1,1
cust_010151,LOYAL,1126,31,29,2,0
cust_010152,RETURNING,186,14,9,5,1
cust_010153,HIGH_VALUE,2409,29,26,3,2
cust_010154,LOYAL,1201,26,23,3,1
cust_010155,RETURNING,269,7,7,0,0
cust_010156,NEW,25,0,0,0,0
cust_010157,LOYAL,1072,23,22,1,1
cust_010158,LOYAL,1049,25,23,2,0
cust_010159,LOYAL,283,19,18,1,1
cust_010160,NEW,46,0,0,0,0
cust_010161,LOYAL,302,26,24,2,2
cust_010162,LOYAL,1294,39,36,3,1
cust_010163,HIGH_VALUE,1088,42,40,2,1
cust_010164,RETURNING,350,7,7,0,0
cust_010165,RETURNING,313,4,3,1,0
cust_010166,RETURNING,274,8,8,0,0
cust_010167,LOYAL,562,19,17,2,1
cust_010168,LOYAL,931,20,18,2,2
cust_010169,RETURNING,483,6,6,0,0
cust_010170,RETURNING,462,10,8,2,0
cust_010171,NEW,45,0,0,0,0
cust_010172,RETURNING,448,7,6,1,0
cust_010173,LOYAL,361,30,27,3,0
cust_010174,NEW,32,0,0,0,0
cust_010175,RETURNING,367,6,6,0,0
cust_010176,HIGH_VALUE,1567,39,32,7,2
cust_010177,RETURNING,95,4,4,0,0
cust_010178,RETURNING,460,7,6,1,0
cust_010179,RETURNING,262,4,3,1,0
cust_010180,RETURNING,177,11,11,0,0
cust_010181,NEW,56,0,0,0,0
cust_010182,LOYAL,1342,23,19,4,2
cust_010183,RETURNING,186,9,6,3,1
cust_010184,RETURNING,287,6,6,0,0
cust_010185,RETURNING,499,10,8,2,1
cust_010186,NEW,23,0,0,0,0
cust_010187,NEW,35,1,1,0,0
cust_010188,NEW,12,0,0,0,0
cust_010189,NEW,60,3,3,0,0
cust_010190,LOYAL,678,25,23,2,2
cust_010191,NEW,19,0,0,0,0
cust_010192,LOYAL,475,22,20,2,0
cust_010193,NEW,36,0,0,0,0
cust_010194,NEW,27,0,0,0,0
cust_010195,NEW,41,3,1,2,0
cust_010196,RETURNING,346,3,3,0,0
cust_010197,RETURNING,357,6,6,0,0
cust_010198,LOYAL,1753,20,17,3,1
cust_010199,NEW,32,1,0,1,1
cust_010200,RETURNING,191,10,10,0,0
cust_010201,LOYAL,763,20,18,2,0
cust_010202,RETURNING,37,7,5,2,1
cust_010203,NEW,24,1,0,1,1
cust_010204,NEW,41,2,1,1,1
cust_010205,NEW,60,0,0,0,0
cust_010206,LOYAL,1136,15,15,0,0
cust_010207,RETURNING,102,6,5,1,0
cust_010208,RETURNING,66,8,7,1,1
cust_010209,LOYAL,633,20,19,1,0
cust_010210,RETURNING,400,4,4,0,0
cust_010211,RETURNING,346,5,2,3,0
cust_010212,NEW,16,0,0,0,0
cust_010213,RETURNING,477,4,3,1,0
cust_010214,NEW,8,0,0,0,0
cust_010215,RETURNING,419,6,6,0,0
cust_010216,RETURNING,208,7,6,1,1
cust_010217,LOYAL,731,26,25,1,1
cust_010218,LOYAL,1716,22,17,5,0
cust_010219,LOYAL,542,30,25,5,1
cust_010220,NEW,42,2,1,1,0
cust_010221,HIGH_VALUE,625,38,35,3,0
cust_010222,NEW,19,1,1,0,0
cust_010223,LOYAL,1185,31,30,1,0
cust_010224,LOYAL,1782,20,18,2,2
cust_010225,RETURNING,485,8,7,1,1
cust_010226,RETURNING,469,9,8,1,0
cust_010227,LOYAL,240,23,22,1,0
cust_010228,LOYAL,1691,19,16,3,1
cust_010229,NEW,42,1,1,0,0
cust_010230,LOYAL,500,26,23,3,0
cust_010231,NEW,33,1,1,0,0
cust_010232,RETURNING,127,5,4,1,1
cust_010233,RETURNING,66,9,9,0,0
cust_010234,LOYAL,1577,24,21,3,2
cust_010235,RETURNING,340,9,9,0,0
cust_010236,RETURNING,134,5,4,1,1
cust_010237,RETURNING,145,5,5,0,0
cust_010238,RETURNING,126,4,4,0,0
cust_010239,RETURNING,445,9,6,3,1
cust_010240,RETURNING,448,9,7,2,1
cust_010241,LOYAL,391,20,19,1,1
cust_010242,RETURNING,39,10,9,1,0
cust_010243,RETURNING,148,3,3,0,0
cust_010244,RETURNING,444,4,2,2,2
cust_010245,NEW,3,4,2,2,1
cust_010246,RETURNING,49,5,4,1,0
cust_010247,RETURNING,147,8,8,0,0
cust_010248,RETURNING,419,9,8,1,0
cust_010249,RETURNING,444,4,3,1,0
cust_010250,RETURNING,230,9,7,2,1
cust_010251,LOYAL,980,28,26,2,0
cust_010252,RETURNING,66,6,6,0,0
cust_010253,RETURNING,136,10,8,2,0
cust_010254,NEW,60,1,1,0,0
cust_010255,NEW,39,1,0,1,1
cust_010256,RETURNING,150,8,7,1,0
cust_010257,LOYAL,1689,24,21,3,1
cust_010258,NEW,19,1,0,1,1
cust_010259,RETURNING,495,8,7,1,1
cust_010260,RETURNING,384,6,6,0,0
cust_010261,RETURNING,299,6,6,0,0
cust_010262,HIGH_VALUE,2630,39,38,1,0
cust_010263,RETURNING,354,9,7,2,1
cust_010264,NEW,58,3,2,1,0
cust_010265,RETURNING,219,7,5,2,1
cust_010266,NEW,5,1,0,1,1
cust_010267,NEW,33,1,0,1,1
cust_010268,RETURNING,222,12,10,2,2
cust_010269,RETURNING,195,8,6,2,0
cust_010270,NEW,17,1,1,0,0
cust_010271,RETURNING,317,15,13,2,0
cust_010272,RETURNING,178,6,6,0,0
cust_010273,NEW,58,1,1,0,0
cust_010274,LOYAL,1159,24,21,3,1
cust_010275,RETURNING,184,8,8,0,0
cust_010276,HIGH_VALUE,2060,36,26,10,1
cust_010277,HIGH_VALUE,2389,43,38,5,3
cust_010278,RETURNING,342,10,6,4,2
cust_010279,RETURNING,225,8,6,2,1
cust_010280,LOYAL,506,28,24,4,0
cust_010281,RETURNING,84,10,7,3,1
cust_010282,NEW,8,1,1,0,0
cust_010283,RETURNING,357,7,6,1,0
cust_010284,RETURNING,485,3,3,0,0
cust_010285,LOYAL,733,17,16,1,0
cust_010286,LOYAL,1388,19,18,1,0
cust_010287,LOYAL,1114,19,12,7,3
cust_010288,LOYAL,382,18,14,4,1
cust_010289,RETURNING,296,9,8,1,1
cust_010290,RETURNING,91,2,1,1,0
cust_010291,HIGH_VALUE,2232,39,37,2,1
cust_010292,HIGH_VALUE,642,30,30,0,0
cust_010293,LOYAL,583,28,25,3,3
cust_010294,LOYAL,287,25,25,0,0
cust_010295,RETURNING,458,9,6,3,1
cust_010296,RETURNING,315,3,3,0,0
cust_010297,LOYAL,1479,23,18,5,3
cust_010298,NEW,24,1,1,0,0
cust_010299,RETURNING,444,7,7,0,0
cust_010300,RETURNING,158,9,9,0,0
cust_010301,RETURNING,79,6,5,1,0
cust_010302,RETURNING,164,6,4,2,2
cust_010303,NEW,29,0,0,0,0
cust_010304,NEW,60,1,1,0,0
cust_010305,RETURNING,166,2,2,0,0
cust_010306,RETURNING,180,3,3,0,0
cust_010307,NEW,20,0,0,0,0
cust_010308,LOYAL,417,20,18,2,0
cust_010309,RETURNING,409,9,8,1,1
cust_010310,RETURNING,103,8,7,1,1
cust_010311,RETURNING,447,8,6,2,2
cust_010312,RETURNING,478,5,5,0,0
cust_010313,LOYAL,1036,25,21,4,1
cust_010314,NEW,43,1,1,0,0
cust_010315,RETURNING,241,10,9,1,0
cust_010316,LOYAL,1335,23,22,1,0
cust_010317,NEW,0,0,0,0,0
cust_010318,LOYAL,1241,16,15,1,0
cust_010319,HIGH_VALUE,1234,35,34,1,0
cust_010320,RETURNING,214,3,2,1,0
cust_010321,HIGH_VALUE,418,37,35,2,2
cust_010322,RETURNING,210,8,6,2,0
cust_010323,RETURNING,405,2,2,0,0
cust_010324,NEW,56,3,3,0,0
cust_010325,NEW,48,1,0,1,1
cust_010326,RETURNING,80,8,7,1,0
cust_010327,RETURNING,225,14,12,2,0
cust_010328,RETURNING,131,4,2,2,1
cust_010329,RETURNING,217,4,4,0,0
cust_010330,RETURNING,100,2,2,0,0
cust_010331,RETURNING,476,6,5,1,1
cust_010332,RETURNING,111,5,4,1,0
cust_010333,RETURNING,88,9,9,0,0
cust_010334,LOYAL,980,28,25,3,1
cust_010335,RETURNING,191,8,6,2,2
cust_010336,LOYAL,399,25,25,0,0
cust_010337,NEW,2,0,0,0,0
cust_010338,RETURNING,336,6,6,0,0
cust_010339,HIGH_VALUE,2919,38,38,0,0
cust_010340,NEW,24,0,0,0,0
cust_010341,RETURNING,411,8,7,1,0
cust_010342,NEW,18,0,0,0,0
cust_010343,NEW,57,0,0,0,0
cust_010344,RETURNING,163,6,5,1,0
cust_010345,NEW,0,0,0,0,0
cust_010346,RETURNING,440,11,10,1,0
cust_010347,LOYAL,1619,24,18,6,1
cust_010348,RETURNING,61,11,10,1,0
cust_010349,NEW,27,1,1,0,0
cust_010350,LOYAL,712,23,18,5,2
cust_010351,RETURNING,38,7,7,0,0
cust_010352,LOYAL,218,22,21,1,0
cust_010353,RETURNING,297,7,7,0,0
cust_010354,RETURNING,336,6,6,0,0
cust_010355,LOYAL,1386,40,38,2,2
cust_010356,NEW,32,3,1,2,1
cust_010357,LOYAL,774,25,25,0,0
cust_010358,RETURNING,92,9,8,1,0
cust_010359,LOYAL,613,20,20,0,0
cust_010360,NEW,56,0,0,0,0
cust_010361,RETURNING,43,9,9,0,0
cust_010362,NEW,6,1,1,0,0
cust_010363,HIGH_VALUE,1173,48,46,2,1
cust_010364,NEW,13,1,1,0,0
cust_010365,NEW,5,0,0,0,0
cust_010366,LOYAL,1539,23,23,0,0
cust_010367,RETURNING,240,10,8,2,0
cust_010368,RETURNING,223,7,7,0,0
cust_010369,RETURNING,339,7,2,5,4
cust_010370,RETURNING,345,8,8,0,0
cust_010371,RETURNING,262,9,6,3,2
cust_010372,RETURNING,447,6,5,1,0
cust_010373,RETURNING,169,10,8,2,0
cust_010374,RETURNING,440,5,4,1,1
cust_010375,RETURNING,438,6,5,1,1
cust_010376,NEW,51,1,1,0,0
cust_010377,LOYAL,343,18,16,2,1
cust_010378,NEW,6,0,0,0,0
cust_010379,RETURNING,258,4,2,2,0
cust_010380,RETURNING,462,5,5,0,0
cust_010381,RETURNING,122,9,6,3,2
cust_010382,LOYAL,953,24,21,3,3
cust_010383,RETURNING,396,8,8,0,0
cust_010384,LOYAL,1748,31,27,4,1
cust_010385,LOYAL,1459,22,21,1,0
cust_010386,LOYAL,428,18,17,1,0
cust_010387,LOYAL,498,22,19,3,2
cust_010388,NEW,0,0,0,0,0
cust_010389,HIGH_VALUE,1918,24,20,4,2
cust_010390,LOYAL,1372,27,26,1,1
cust_010391,RETURNING,281,6,6,0,0
cust_010392,NEW,50,0,0,0,0
cust_010393,NEW,59,0,0,0,0
cust_010394,RETURNING,400,13,12,1,1
cust_010395,RETURNING,270,7,6,1,1
cust_010396,LOYAL,1317,21,18,3,1
cust_010397,RETURNING,384,9,6,3,1
cust_010398,RETURNING,141,8,8,0,0
cust_010399,RETURNING,266,6,4,2,1
cust_010400,NEW,9,2,2,0,0
cust_010401,NEW,34,2,2,0,0
cust_010402,LOYAL,697,13,12,1,1
cust_010403,RETURNING,361,4,3,1,0
cust_010404,HIGH_VALUE,937,37,30,7,6
cust_010405,LOYAL,391,23,23,0,0
cust_010406,LOYAL,1063,22,16,6,2
cust_010407,RETURNING,249,6,5,1,1
cust_010408,LOYAL,1473,21,20,1,0
cust_010409,HIGH_VALUE,546,48,48,0,0
cust_010410,LOYAL,1239,29,21,8,2
cust_010411,NEW,16,0,0,0,0
cust_010412,RETURNING,208,6,6,0,0
cust_010413,NEW,15,2,2,0,0
cust_010414,NEW,10,1,1,0,0
cust_010415,LOYAL,1677,20,19,1,1
cust_010416,LOYAL,450,18,14,4,1
cust_010417,NEW,30,0,0,0,0
cust_010418,NEW,14,1,1,0,0
cust_010419,LOYAL,934,25,19,6,2
cust_010420,NEW,40,3,1,2,1
cust_010421,NEW,51,0,0,0,0
cust_010422,LOYAL,1464,18,15,3,1
cust_010423,LOYAL,435,19,18,1,0
cust_010424,RETURNING,407,7,6,1,1
cust_010425,RETURNING,425,9,6,3,2
cust_010426,RETURNING,425,8,8,0,0
cust_010427,RETURNING,183,5,5,0,0
cust_010428,LOYAL,1361,20,19,1,0
cust_010429,LOYAL,1321,34,26,8,2
cust_010430,RETURNING,294,5,5,0,0
cust_010431,RETURNING,98,8,8,0,0
cust_010432,RETURNING,174,7,6,1,1
cust_010433,NEW,48,0,0,0,0
cust_010434,RETURNING,229,8,7,1,1
cust_010435,NEW,58,1,1,0,0
cust_010436,LOYAL,829,27,27,0,0
cust_010437,RETURNING,487,6,6,0,0
cust_010438,LOYAL,915,20,19,1,1
cust_010439,RETURNING,232,8,6,2,1
cust_010440,LOYAL,1656,20,18,2,0
cust_010441,HIGH_VALUE,1895,25,21,4,0
cust_010442,RETURNING,224,6,5,1,1
cust_010443,NEW,2,1,1,0,0
cust_010444,LOYAL,342,16,15,1,1
cust_010445,NEW,40,1,0,1,0
cust_010446,RETURNING,336,6,6,0,0
cust_010447,NEW,28,0,0,0,0
cust_010448,LOYAL,1725,27,26,1,0
cust_010449,NEW,34,1,1,0,0
cust_010450,RETURNING,238,5,4,1,0
cust_010451,RETURNING,380,7,7,0,0
cust_010452,RETURNING,306,4,3,1,0
cust_010453,RETURNING,89,6,6,0,0
cust_010454,LOYAL,1780,26,25,1,1
cust_010455,LOYAL,1057,32,30,2,0
cust_010456,RETURNING,346,3,3,0,0
cust_010457,RETURNING,37,5,5,0,0
cust_010458,LOYAL,718,21,18,3,1
cust_010459,LOYAL,1388,28,28,0,0
cust_010460,RETURNING,429,5,5,0,0
cust_010461,RETURNING,295,10,7,3,2
cust_010462,NEW,2,0,0,0,0
cust_010463,NEW,13,1,1,0,0
cust_010464,NEW,28,1,1,0,0
cust_010465,NEW,49,1,1,0,0
cust_010466,NEW,28,1,0,1,0
cust_010467,LOYAL,1625,21,15,6,3
cust_010468,LOYAL,1707,19,14,5,1
cust_010469,LOYAL,1190,22,21,1,1
cust_010470,RETURNING,329,3,3,0,0
cust_010471,RETURNING,122,12,8,4,1
cust_010472,NEW,42,1,1,0,0
cust_010473,LOYAL,1037,20,16,4,2
cust_010474,RETURNING,412,10,3,7,3
cust_010475,RETURNING,357,11,11,0,0
cust_010476,HIGH_VALUE,2696,32,30,2,0
cust_010477,LOYAL,1743,24,19,5,2
cust_010478,RETURNING,139,10,9,1,0
cust_010479,LOYAL,1295,25,24,1,0
cust_010480,NEW,15,0,0,0,0
cust_010481,NEW,43,1,1,0,0
cust_010482,NEW,11,1,1,0,0
cust_010483,NEW,9,0,0,0,0
cust_010484,LOYAL,403,20,19,1,1
cust_010485,RETURNING,93,9,8,1,0
cust_010486,NEW,12,0,0,0,0
cust_010487,HIGH_VALUE,581,37,37,0,0
cust_010488,RETURNING,279,7,5,2,1
cust_010489,RETURNING,307,8,5,3,0
cust_010490,RETURNING,288,10,8,2,2
cust_010491,RETURNING,303,5,5,0,0
cust_010492,RETURNING,176,5,5,0,0
cust_010493,RETURNING,113,6,6,0,0
cust_010494,LOYAL,329,25,24,1,0
cust_010495,RETURNING,219,8,7,1,0
cust_010496,RETURNING,127,3,3,0,0
cust_010497,NEW,13,1,1,0,0
cust_010498,LOYAL,1472,15,13,2,1
cust_010499,RETURNING,193,10,8,2,1
cust_010500,RETURNING,379,5,4,1,1
cust_010501,HIGH_VALUE,380,41,41,0,0
cust_010502,RETURNING,426,8,6,2,0
cust_010503,NEW,44,0,0,0,0
cust_010504,RETURNING,332,3,3,0,0
cust_010505,RETURNING,231,5,4,1,1
cust_010506,HIGH_VALUE,779,42,37,5,0
cust_010507,RETURNING,264,7,7,0,0
cust_010508,RETURNING,489,5,2,3,2
cust_010509,RETURNING,387,7,7,0,0
cust_010510,RETURNING,204,7,6,1,1
cust_010511,NEW,47,1,0,1,0
cust_010512,LOYAL,670,24,21,3,1
cust_010513,NEW,44,2,1,1,0
cust_010514,LOYAL,1559,27,27,0,0
cust_010515,LOYAL,389,23,22,1,1
cust_010516,NEW,9,1,1,0,0
cust_010517,LOYAL,1387,21,18,3,0
cust_010518,LOYAL,1172,20,16,4,4
cust_010519,RETURNING,421,9,8,1,1
cust_010520,RETURNING,485,3,3,0,0
cust_010521,NEW,16,2,2,0,0
cust_010522,NEW,60,1,1,0,0
cust_010523,LOYAL,477,30,30,0,0
cust_010524,NEW,8,1,1,0,0
cust_010525,RETURNING,317,6,6,0,0
cust_010526,RETURNING,229,5,5,0,0
cust_010527,NEW,56,0,0,0,0
cust_010528,LOYAL,558,21,16,5,4
cust_010529,LOYAL,1535,25,22,3,2
cust_010530,LOYAL,1024,17,16,1,0
cust_010531,NEW,15,2,1,1,1
cust_010532,RETURNING,479,6,4,2,0
cust_010533,LOYAL,1255,31,31,0,0
cust_010534,RETURNING,354,5,3,2,0
cust_010535,LOYAL,228,25,20,5,2
cust_010536,RETURNING,494,6,4,2,0
cust_010537,RETURNING,336,6,6,0,0
cust_010538,RETURNING,146,5,4,1,0
cust_010539,RETURNING,191,8,7,1,1
cust_010540,NEW,6,1,1,0,0
cust_010541,LOYAL,1000,23,22,1,1
cust_010542,RETURNING,174,5,4,1,0
cust_010543,NEW,22,2,2,0,0
cust_010544,LOYAL,1603,19,18,1,1
cust_010545,RETURNING,167,7,7,0,0
cust_010546,RETURNING,117,7,4,3,0
cust_010547,HIGH_VALUE,1641,47,42,5,3
cust_010548,LOYAL,223,29,26,3,2
cust_010549,RETURNING,233,4,3,1,1
cust_010550,LOYAL,485,21,20,1,0
cust_010551,RETURNING,217,8,8,0,0
cust_010552,RETURNING,179,6,6,0,0
cust_010553,RETURNING,243,8,7,1,1
cust_010554,NEW,50,1,0,1,0
cust_010555,RETURNING,50,5,5,0,0
cust_010556,RETURNING,449,6,6,0,0
cust_010557,LOYAL,280,19,19,0,0
cust_010558,RETURNING,95,8,7,1,0
cust_010559,RETURNING,112,4,2,2,1
cust_010560,LOYAL,638,15,15,0,0
cust_010561,HIGH_VALUE,1481,40,40,0,0
cust_010562,RETURNING,71,5,5,0,0
cust_010563,LOYAL,1615,27,25,2,2
cust_010564,LOYAL,1337,14,10,4,2
cust_010565,NEW,6,1,0,1,1
cust_010566,RETURNING,175,14,9,5,1
cust_010567,RETURNING,500,9,8,1,1
cust_010568,LOYAL,1740,33,32,1,0
cust_010569,RETURNING,484,6,5,1,0
cust_010570,RETURNING,291,8,7,1,0
cust_010571,LOYAL,1586,31,26,5,3
cust_010572,RETURNING,332,5,3,2,2
cust_010573,RETURNING,254,3,2,1,1
cust_010574,LOYAL,590,20,18,2,1
cust_010575,HIGH_VALUE,1083,31,29,2,1
cust_010576,LOYAL,1487,30,25,5,4
cust_010577,RETURNING,83,9,9,0,0
cust_010578,NEW,11,1,1,0,0
cust_010579,RETURNING,139,6,6,0,0
cust_010580,RETURNING,344,6,6,0,0
cust_010581,RETURNING,93,1,1,0,0
cust_010582,LOYAL,1341,24,23,1,0
cust_010583,LOYAL,1470,23,23,0,0
cust_010584,RETURNING,192,6,4,2,2
cust_010585,RETURNING,297,5,4,1,0
cust_010586,RETURNING,43,6,5,1,1
cust_010587,RETURNING,118,9,8,1,0
cust_010588,LOYAL,767,28,24,4,1
cust_010589,NEW,47,0,0,0,0
cust_010590,LOYAL,214,15,15,0,0
cust_010591,NEW,6,0,0,0,0
cust_010592,RETURNING,144,9,9,0,0
cust_010593,HIGH_VALUE,1395,51,50,1,0
cust_010594,RETURNING,453,5,5,0,0
cust_010595,NEW,59,1,1,0,0
